LocalAuthorityCode,LocalAuthorityName,SiteCode,SiteName,SiteType,DateClosed,DateOpened,Latitude,Longitude,LatitudeWGS84,LongitudeWGS84,DataOwner,DataManager,SiteLink,SpeciesCode,SpeciesDescription,DateMeasurementStarted,DateMeasurementFinished
6,Camden,CD9,Camden - Euston Road,Roadside,2020/7/2 0:00,2011/1/29 0:00,51.527975,-0.1287742,6715175.151,-14366.1371,Camden,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CD9,NO2,Nitrogen Dioxide,2011/1/26 0:00,2020/7/2 0:00
6,Camden,CD9,Camden - Euston Road,Roadside,2020/7/2 0:00,2011/1/29 0:00,51.527975,-0.1287742,6715175.151,-14366.1371,Camden,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CD9,PM10,PM10 Particulate,2014/10/1 9:00,2020/7/2 0:00
6,Camden,CD9,Camden - Euston Road,Roadside,2020/7/2 0:00,2011/1/29 0:00,51.527975,-0.1287742,6715175.151,-14366.1371,Camden,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CD9,PM25,PM2.5 Particulate,2014/10/1 9:00,2020/7/2 0:00
6,Camden,IM1,Camden - Holborn (Bee Midtown),Kerbside,2023/5/2 0:00,2014/2/6 0:00,51.51736751,-0.120194711,6713325.374,-13380.01406,Camden,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=IM1,NO2,Nitrogen Dioxide,2014/2/6 0:00,2023/5/2 0:00
6,Camden,CD3,Camden - Shaftesbury Avenue,Roadside,2016/11/4 0:00,2000/4/20 6:00,51.515532,-0.127027,6712997.024,-14140.58096,Camden,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CD3,NO2,Nitrogen Dioxide,2008/1/1 0:00,2016/11/4 0:00
6,Camden,CD3,Camden - Shaftesbury Avenue,Roadside,2016/11/4 0:00,2000/4/20 6:00,51.515532,-0.127027,6712997.024,-14140.58096,Camden,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CD3,PM10,PM10 Particulate,2000/4/20 6:00,2016/11/4 0:00
6,Camden,CD4,Camden - St Martins College (NOX 1),Urban Background,2010/7/13 0:00,2007/6/22 0:00,51.518846,-0.12034,6713589.865,-13396.18752,Camden,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CD4,NO2,Nitrogen Dioxide,2007/6/22 0:00,2010/7/13 0:00
6,Camden,CD5,Camden - St Martins College (NOX 2),Urban Background,2011/1/15 0:00,2007/6/22 0:00,51.518846,-0.12034,6713589.865,-13396.18752,Camden,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CD5,NO2,Nitrogen Dioxide,2007/6/22 0:00,2011/1/15 0:00
6,Camden,CD1,Camden - Swiss Cottage,Kerbside,,1996/4/16 13:30,51.544219,-0.175284,6718130.265,-19512.52562,Camden,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CD1,NO2,Nitrogen Dioxide,2001/12/10 17:00,
6,Camden,CD1,Camden - Swiss Cottage,Kerbside,,1996/4/16 13:30,51.544219,-0.175284,6718130.265,-19512.52562,Camden,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CD1,PM10,PM10 Particulate,2010/2/12 11:00,
6,Camden,BL0,Camden - Bloomsbury,Urban Background,,1992/1/23 0:00,51.522287,-0.125848,6714205.47,-14009.33528,Camden,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=BL0,PM25,PM2.5 Particulate,2007/12/1 0:00,
7,City of London,CT4,City of London - Beech Street,Roadside,2023/7/3 0:00,2003/1/1 0:00,51.52022527,-0.096106047,6713836.616,-10698.47626,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT4,NO2,Nitrogen Dioxide,2002/1/1 0:00,2023/7/3 0:00
7,City of London,CT4,City of London - Beech Street,Roadside,2023/7/3 0:00,2003/1/1 0:00,51.52022527,-0.096106047,6713836.616,-10698.47626,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT4,PM10,PM10 Particulate,2021/1/28 9:00,2023/7/3 0:00
7,City of London,CTA,City of London - Bell Wharf Lane,Roadside,2023/7/3 0:00,2022/5/12 0:00,51.51059692,-0.092102903,,,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CTA,NO2,Nitrogen Dioxide,2023/1/9 0:00,2023/7/3 0:00
7,City of London,CTA,City of London - Bell Wharf Lane,Roadside,2023/7/3 0:00,2022/5/12 0:00,51.51059692,-0.092102903,,,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CTA,PM10,PM10 Particulate,2022/5/12 6:00,2023/7/3 0:00
7,City of London,CT2,City of London - Farringdon Street,Kerbside,2023/7/3 0:00,2003/1/1 0:00,51.51452534,-0.104515626,6712816.951,-11634.6263,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT2,NO2,Nitrogen Dioxide,2002/1/1 0:00,2006/10/1 0:00
7,City of London,CT2,City of London - Farringdon Street,Kerbside,2023/7/3 0:00,2003/1/1 0:00,51.51452534,-0.104515626,6712816.951,-11634.6263,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT2,O3,Ozone,2003/1/1 0:00,1995/8/31 0:00
7,City of London,CT2,City of London - Farringdon Street,Kerbside,2023/7/3 0:00,2003/1/1 0:00,51.51452534,-0.104515626,6712816.951,-11634.6263,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT2,PM10,PM10 Particulate,2003/1/1 0:00,2006/10/1 0:00
7,City of London,CT2,City of London - Farringdon Street,Kerbside,2023/7/3 0:00,2003/1/1 0:00,51.51452534,-0.104515626,6712816.951,-11634.6263,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT2,PM25,PM2.5 Particulate,2015/7/31 10:00,2023/7/3 0:00
7,City of London,CT9,City of London - Guildhall,Urban Background,2023/7/4 0:00,2022/1/24 0:00,51.515907,-0.092023986,6713064.106,-10244.06326,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT9,O3,Ozone,2003/7/26 14:30,2023/7/4 0:00
7,City of London,CT1,City of London - Senator House,Urban Background,2013/1/16 0:00,2001/10/10 14:45,51.511491,-0.095807,6712274.189,-10665.18645,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT1,NO2,Nitrogen Dioxide,2002/1/11 14:00,2013/1/16 0:00
7,City of London,CT1,City of London - Senator House,Urban Background,2013/1/16 0:00,2001/10/10 14:45,51.511491,-0.095807,6712274.189,-10665.18645,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT1,O3,Ozone,2001/6/9 12:00,2013/1/16 0:00
7,City of London,CT1,City of London - Senator House,Urban Background,2013/1/16 0:00,2001/10/10 14:45,51.511491,-0.095807,6712274.189,-10665.18645,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT1,SO2,Sulphur Dioxide,2001/10/1 0:00,2013/1/16 0:00
7,City of London,CT3,City of London - The Aldgate School,Urban Background,2023/6/30 0:00,2003/1/1 0:00,51.51384718,-0.077765682,6712695.644,-8656.836094,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT3,NO2,Nitrogen Dioxide,1996/1/1 0:00,2023/6/30 0:00
7,City of London,CT3,City of London - The Aldgate School,Urban Background,2023/6/30 0:00,2003/1/1 0:00,51.51384718,-0.077765682,6712695.644,-8656.836094,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT3,PM10,PM10 Particulate,2015/1/1 0:00,2023/6/30 0:00
7,City of London,CT3,City of London - The Aldgate School,Urban Background,2023/6/30 0:00,2003/1/1 0:00,51.51384718,-0.077765682,6712695.644,-8656.836094,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT3,PM25,PM2.5 Particulate,2015/12/22 0:00,2023/6/30 0:00
7,City of London,CT8,City of London - Upper Thames Street,Roadside,2021/9/13 0:00,2007/4/22 0:00,51.50954369,-0.087357198,6711925.886,-9724.558794,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT8,PM10,PM10 Particulate,2020/4/29 10:00,2021/9/13 0:00
7,City of London,CT6,City of London - Walbrook Wharf,Roadside,2023/1/9 0:00,2007/4/1 0:00,51.510499,-0.091634,6712096.755,-10200.65022,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT6,CO,Carbon Monoxide,2007/4/1 0:00,2010/4/8 0:00
7,City of London,CT6,City of London - Walbrook Wharf,Roadside,2023/1/9 0:00,2007/4/1 0:00,51.510499,-0.091634,6712096.755,-10200.65022,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT6,NO2,Nitrogen Dioxide,2008/1/1 0:00,2023/1/9 0:00
7,City of London,CT6,City of London - Walbrook Wharf,Roadside,2023/1/9 0:00,2007/4/1 0:00,51.510499,-0.091634,6712096.755,-10200.65022,City of London,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CT6,O3,Ozone,2009/4/9 0:00,2013/1/31 0:00
8,Croydon,CR6,Croydon - Euston Road,Suburban,2009/5/22 0:00,2001/1/26 8:00,51.3786979,-0.113796403,6688556.363,-12667.75767,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CR6,NO2,Nitrogen Dioxide,2008/1/1 0:00,2009/5/22 0:00
8,Croydon,CR4,Croydon - George Street,Roadside,2015/4/2 0:00,1999/9/20 7:45,51.374312,-0.096503,6687774.185,-10742.66482,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CR4,NO2,Nitrogen Dioxide,1999/9/1 0:00,2015/4/2 0:00
8,Croydon,CR4,Croydon - George Street,Roadside,2015/4/2 0:00,1999/9/20 7:45,51.374312,-0.096503,6687774.185,-10742.66482,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CR4,PM10,PM10 Particulate,1999/9/20 7:45,2015/4/2 0:00
8,Croydon,CR4,Croydon - George Street,Roadside,2015/4/2 0:00,1999/9/20 7:45,51.374312,-0.096503,6687774.185,-10742.66482,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CR4,SO2,Sulphur Dioxide,1999/9/1 0:00,2006/5/10 13:45
8,Croydon,CR5,Croydon - Norbury,Kerbside,,2000/10/5 11:15,51.411349,-0.12311,6694381.701,-13704.54251,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CR5,NO2,Nitrogen Dioxide,2008/1/1 0:00,
6,Camden,CD1,Camden - Swiss Cottage,Kerbside,,1996/4/16 13:30,51.544219,-0.175284,6718130.265,-19512.52562,Camden,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CD1,PM25,PM2.5 Particulate,2008/2/11 0:00,
8,Croydon,CR9,Croydon - Park Lane,Roadside,,2015/11/2 0:00,51.37395306,-0.096763847,6687714.088,-10771.79869,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CR9,NO2,Nitrogen Dioxide,2016/3/7 8:15,
8,Croydon,CR9,Croydon - Park Lane,Roadside,,2015/11/2 0:00,51.37395306,-0.096763847,6687714.088,-10771.79869,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CR9,PM10,PM10 Particulate,2015/11/2 0:00,
8,Croydon,CR2,Croydon - Purley Way,Roadside,2010/10/8 0:00,1994/8/8 13:00,51.362638,-0.117952,6685692.615,-13130.35658,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CR2,NO2,Nitrogen Dioxide,2008/1/1 0:00,2010/10/8 0:00
8,Croydon,CR7,Croydon - Purley Way A23,Roadside,,2012/1/19 0:00,51.36223057,-0.117604507,6685619.976,-13091.67387,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CR7,NO2,Nitrogen Dioxide,2012/1/19 0:00,
8,Croydon,CR3,Croydon - Thornton Heath,Suburban,2013/2/8 0:00,1997/6/13 2:30,51.40401,-0.098814,6693071.975,-10999.92416,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CR3,O3,Ozone,1997/6/1 0:00,2013/2/8 0:00
8,Croydon,CR3,Croydon - Thornton Heath,Suburban,2013/2/8 0:00,1997/6/13 2:30,51.40401,-0.098814,6693071.975,-10999.92416,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CR3,PM10,PM10 Particulate,1997/6/13 2:30,2013/2/8 0:00
8,Croydon,CY1,Crystal Palace - Crystal Palace Parade,Roadside,2010/7/29 0:00,1999/9/29 23:00,51.424812,-0.075449,6696784.868,-8398.944261,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CY1,CO,Carbon Monoxide,1999/9/1 0:00,2010/7/29 0:00
8,Croydon,CY1,Crystal Palace - Crystal Palace Parade,Roadside,2010/7/29 0:00,1999/9/29 23:00,51.424812,-0.075449,6696784.868,-8398.944261,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CY1,NO2,Nitrogen Dioxide,1999/9/1 0:00,2010/7/29 0:00
8,Croydon,CY1,Crystal Palace - Crystal Palace Parade,Roadside,2010/7/29 0:00,1999/9/29 23:00,51.424812,-0.075449,6696784.868,-8398.944261,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CY1,PM10,PM10 Particulate,1999/9/29 23:00,2010/7/29 0:00
8,Croydon,CY1,Crystal Palace - Crystal Palace Parade,Roadside,2010/7/29 0:00,1999/9/29 23:00,51.424812,-0.075449,6696784.868,-8398.944261,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CY1,SO2,Sulphur Dioxide,1999/9/1 0:00,2010/7/29 0:00
9,Ealing,EA2,Ealing - Acton Town Hall,Roadside,2012/1/17 0:00,1996/9/9 15:00,51.506628,-0.267934,6711404.404,-29826.27645,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA2,CO,Carbon Monoxide,1996/8/1 0:00,2012/1/17 0:00
9,Ealing,EA2,Ealing - Acton Town Hall,Roadside,2012/1/17 0:00,1996/9/9 15:00,51.506628,-0.267934,6711404.404,-29826.27645,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA2,NO2,Nitrogen Dioxide,2008/2/9 9:00,2012/1/17 0:00
9,Ealing,EA2,Ealing - Acton Town Hall,Roadside,2012/1/17 0:00,1996/9/9 15:00,51.506628,-0.267934,6711404.404,-29826.27645,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA2,O3,Ozone,2005/4/22 12:00,2011/12/29 0:00
9,Ealing,EA2,Ealing - Acton Town Hall,Roadside,2012/1/17 0:00,1996/9/9 15:00,51.506628,-0.267934,6711404.404,-29826.27645,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA2,PM10,PM10 Particulate,1996/9/9 15:00,2012/1/17 0:00
9,Ealing,EG1,Ealing - Acton Town Hall (Partisol),Roadside,2006/10/4 0:00,2005/9/1 0:00,51.50659473,-0.267964378,,,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EG1,PM25,PM2.5 Particulate,2005/9/1 0:00,2006/10/4 0:00
9,Ealing,EA0,Ealing - Acton Town Hall FDMS,Roadside,2011/12/29 0:00,2005/4/29 9:00,51.506628,-0.267934,6711404.404,-29826.27645,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA0,PM10,PM10 Particulate,2005/4/29 8:00,2011/12/29 0:00
9,Ealing,EI3,Ealing - Acton Vale ,Urban Background,,2017/11/23 0:00,51.50385279,-0.254668102,,,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EI3,NO2,Nitrogen Dioxide,2018/2/22 8:40,
9,Ealing,EI3,Ealing - Acton Vale ,Urban Background,,2017/11/23 0:00,51.50385279,-0.254668102,,,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EI3,PM10,PM10 Particulate,2017/11/1 0:00,
9,Ealing,EA9,Ealing - Court Way,Roadside,2006/6/1 0:00,2005/4/19 1:00,51.52256512,-0.264922415,6714255.229,-29491.02831,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA9,NO2,Nitrogen Dioxide,2005/5/4 15:00,2006/6/1 0:00
9,Ealing,EA1,Ealing - Ealing Town Hall,Urban Background,2012/1/10 0:00,1995/3/14 0:00,51.51332305,-0.307529015,6712606.889,-34230.52078,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA1,CO,Carbon Monoxide,1995/10/13 13:00,1996/9/10 0:00
9,Ealing,EA1,Ealing - Ealing Town Hall,Urban Background,2012/1/10 0:00,1995/3/14 0:00,51.51332305,-0.307529015,6712606.889,-34230.52078,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA1,NO2,Nitrogen Dioxide,2010/2/18 8:00,2012/1/10 0:00
9,Ealing,EA1,Ealing - Ealing Town Hall,Urban Background,2012/1/10 0:00,1995/3/14 0:00,51.51332305,-0.307529015,6712606.889,-34230.52078,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA1,O3,Ozone,1995/10/13 13:00,2012/1/10 0:00
9,Ealing,EA1,Ealing - Ealing Town Hall,Urban Background,2012/1/10 0:00,1995/3/14 0:00,51.51332305,-0.307529015,6712606.889,-34230.52078,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA1,SO2,Sulphur Dioxide,1995/10/13 13:00,2012/1/10 0:00
9,Ealing,EI0,Ealing - Greenford,Urban Background,2009/4/15 0:00,2008/3/25 0:00,51.54392963,-0.352801776,6718078.468,-39273.71406,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EI0,PM10,PM10 Particulate,2008/3/25 0:00,2009/4/15 0:00
9,Ealing,EA6,Ealing - Hanger Lane Gyratory,Roadside,,2003/8/4 0:00,51.53085,-0.292488,6715737.619,-32559.61522,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA6,NO2,Nitrogen Dioxide,2009/4/14 11:00,
9,Ealing,EA6,Ealing - Hanger Lane Gyratory,Roadside,,2003/8/4 0:00,51.53085,-0.292488,6715737.619,-32559.61522,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA6,PM10,PM10 Particulate,2012/2/29 14:00,
9,Ealing,EA8,Ealing - Horn Lane,Industrial,,2005/2/25 0:00,51.518948,-0.265617,6713608.113,-29568.34919,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA8,NO2,Nitrogen Dioxide,2009/12/30 0:00,
9,Ealing,EA8,Ealing - Horn Lane,Industrial,,2005/2/25 0:00,51.518948,-0.265617,6713608.113,-29568.34919,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA8,PM10,PM10 Particulate,2014/5/7 0:00,
9,Ealing,EI8,Ealing - Horn Lane TEOM,Industrial,,2005/2/25 0:00,51.51891603,-0.265652052,6713608.113,-29568.34919,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EI8,PM10,PM10 Particulate,2005/2/25 0:00,
9,Ealing,EA7,Ealing - Southall,Urban Background,2016/1/26 0:00,2004/7/13 11:00,51.508549,-0.392179,6711747.978,-43657.16658,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA7,NO2,Nitrogen Dioxide,2010/2/11 10:30,2016/1/26 0:00
9,Ealing,EA7,Ealing - Southall,Urban Background,2016/1/26 0:00,2004/7/13 11:00,51.508549,-0.392179,6711747.978,-43657.16658,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA7,O3,Ozone,2012/1/10 15:30,2016/1/26 0:00
9,Ealing,EA7,Ealing - Southall,Urban Background,2016/1/26 0:00,2004/7/13 11:00,51.508549,-0.392179,6711747.978,-43657.16658,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EA7,PM10,PM10 Particulate,2004/7/13 11:00,2016/1/26 0:00
9,Ealing,EI7,Ealing - Southall FDMS,Urban Background,2016/1/26 0:00,2011/12/28 11:00,51.50851648,-0.392208459,6711747.978,-43657.16658,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EI7,PM10,PM10 Particulate,2011/12/29 15:00,2014/1/14 0:00
9,Ealing,EI7,Ealing - Southall FDMS,Urban Background,2016/1/26 0:00,2011/12/28 11:00,51.50851648,-0.392208459,6711747.978,-43657.16658,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EI7,PM25,PM2.5 Particulate,2014/1/14 0:00,2016/1/26 0:00
9,Ealing,EI2,Ealing - Southall Railway,Roadside,2014/1/6 0:00,2011/4/8 0:00,51.50586998,-0.380241032,6711268.834,-42328.23801,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EI2,NO2,Nitrogen Dioxide,2011/4/8 0:00,2014/1/6 0:00
9,Ealing,EI2,Ealing - Southall Railway,Roadside,2014/1/6 0:00,2011/4/8 0:00,51.50586998,-0.380241032,6711268.834,-42328.23801,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EI2,PM10,PM10 Particulate,2011/4/8 0:00,2014/1/6 0:00
9,Ealing,EI1,Ealing - Western Avenue,Roadside,,2010/3/19 0:00,51.52360782,-0.265502632,6714441.781,-29555.61778,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EI1,NO2,Nitrogen Dioxide,2010/3/19 0:00,
9,Ealing,EI1,Ealing - Western Avenue,Roadside,,2010/3/19 0:00,51.52360782,-0.265502632,6714441.781,-29555.61778,Ealing,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EI1,PM10,PM10 Particulate,2014/8/5 11:00,
10,Enfield,EN5,Enfield - Bowes Primary School,Roadside,,2004/7/1 0:00,51.613865,-0.125338,6730606.175,-13952.56234,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN5,NO2,Nitrogen Dioxide,2008/2/7 0:00,
10,Enfield,EN5,Enfield - Bowes Primary School,Roadside,,2004/7/1 0:00,51.613865,-0.125338,6730606.175,-13952.56234,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN5,PM10,PM10 Particulate,2008/8/27 0:00,
10,Enfield,EN1,Enfield - Bush Hill Park,Suburban,,1995/6/29 8:00,51.64503673,-0.066180066,6736196.267,-7367.131273,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN1,NO2,Nitrogen Dioxide,2008/1/1 0:00,
10,Enfield,EN2,Enfield - Church Street,Roadside,2006/9/14 0:00,1997/12/21 16:00,51.6524365,-0.084224624,6737523.848,-9375.84229,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN2,CO,Carbon Monoxide,1997/12/12 12:00,2006/9/14 0:00
10,Enfield,EN2,Enfield - Church Street,Roadside,2006/9/14 0:00,1997/12/21 16:00,51.6524365,-0.084224624,6737523.848,-9375.84229,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN2,NO2,Nitrogen Dioxide,2012/3/27 13:10,2006/9/14 0:00
10,Enfield,EN2,Enfield - Church Street,Roadside,2006/9/14 0:00,1997/12/21 16:00,51.6524365,-0.084224624,6737523.848,-9375.84229,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN2,PM10,PM10 Particulate,1997/12/21 16:00,2006/9/14 0:00
10,Enfield,EN4,Enfield - Derby Road,Roadside,,2000/2/29 9:15,51.61486401,-0.050765836,6730785.269,-5651.227054,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN4,NO2,Nitrogen Dioxide,2008/1/1 0:00,
10,Enfield,EN4,Enfield - Derby Road,Roadside,,2000/2/29 9:15,51.61486401,-0.050765836,6730785.269,-5651.227054,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN4,PM10,PM10 Particulate,2015/1/1 0:00,2016/9/10 0:00
10,Enfield,EN4,Enfield - Derby Road,Roadside,,2000/2/29 9:15,51.61486401,-0.050765836,6730785.269,-5651.227054,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN4,SO2,Sulphur Dioxide,2000/2/29 12:00,2019/10/11 0:00
10,Enfield,EN7,Enfield - Prince of Wales School,Urban Background,,2012/7/9 0:00,51.66864335,-0.022007206,6740432.25,-2449.830918,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN7,NO2,Nitrogen Dioxide,2012/7/6 9:00,
10,Enfield,EN3,Enfield - Salisbury School,Urban Background,2008/7/28 0:00,1998/11/3 10:00,51.63747949,-0.044246141,6734840.658,-4925.457843,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN3,CO,Carbon Monoxide,1998/10/1 0:00,2008/7/28 0:00
10,Enfield,EN3,Enfield - Salisbury School,Urban Background,2008/7/28 0:00,1998/11/3 10:00,51.63747949,-0.044246141,6734840.658,-4925.457843,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN3,NO2,Nitrogen Dioxide,2008/1/1 0:00,2008/7/28 0:00
10,Enfield,EN3,Enfield - Salisbury School,Urban Background,2008/7/28 0:00,1998/11/3 10:00,51.63747949,-0.044246141,6734840.658,-4925.457843,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN3,O3,Ozone,1998/10/1 0:00,2008/7/28 0:00
10,Enfield,EN3,Enfield - Salisbury School,Urban Background,2008/7/28 0:00,1998/11/3 10:00,51.63747949,-0.044246141,6734840.658,-4925.457843,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN3,PM10,PM10 Particulate,1998/11/3 10:00,2008/7/28 0:00
10,Enfield,EN3,Enfield - Salisbury School,Urban Background,2008/7/28 0:00,1998/11/3 10:00,51.63747949,-0.044246141,6734840.658,-4925.457843,Enfield,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=EN3,SO2,Sulphur Dioxide,1998/11/5 0:00,2008/7/28 0:00
11,Greenwich,GN0,Greenwich - A206 Burrage Grove,Roadside,,2004/10/7 0:00,51.490532,0.074003,6708526.17,8237.976277,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN0,NO2,Nitrogen Dioxide,2008/1/1 0:00,
11,Greenwich,GN0,Greenwich - A206 Burrage Grove,Roadside,,2004/10/7 0:00,51.490532,0.074003,6708526.17,8237.976277,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN0,PM10,PM10 Particulate,2008/6/19 0:00,
8,Croydon,CR8,Croydon - Norbury Manor,Urban Background,,2014/12/1 0:00,51.410039,-0.127523,6694147.901,-14195.79542,Croydon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CR8,PM25,PM2.5 Particulate,2014/12/1 1:00,
11,Greenwich,GR7,Greenwich - Blackheath,Roadside,,2002/3/8 11:00,51.472504,-0.012381,6705303.668,-1378.246616,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR7,NO2,Nitrogen Dioxide,2002/3/1 0:00,
